taxon_name,level_1
abies,NA
abies_alba,NA
abies_undiff,NA
acacia,NA
acanthus,NA
acanthus_type,NA
acer,NA
acer_campestre,NA
acer_campestre_type,NA
acer_negundo,NA
acer_negundo_type,NA
acer_platanoides,NA
acer_type,NA
acer_undiff,NA
achillea,NA
achillea_anthemis_type,NA
achillea_type,NA
aconitum,NA
aconitum_group,NA
aconitum_lycoctonum_subsp_septentrionale,NA
aconitum_napellus_type,NA
aconitum_type,NA
acorus,NA
actaea_spicata,NA
adenostyles,NA
adenostyles_alliariae,NA
adonis,NA
adonis_aestivalis,NA
adonis_aestivalis_type,NA
adonis_annua_type,NA
adonis_type,NA
adoxa_moschatellina,NA
aegopodium_podagraria,NA
aesculus,NA
aesculus_hippocastanum,NA
aesculus_type,NA
aethusa,NA
aethusa_cynapium,NA
aethusa_cynapium_type,NA
aethusa_type,NA
agrimonia,NA
agrimonia_eupatoria,NA
agrimonia_eupatoria_type,NA
agrimonia_type,NA
agropyron_type,NA
agrostemma_githago,NA
agrostemma_type,NA
ailanthus,NA
ailanthus_altissima,NA
aizoaceae,NA
ajuga,NA
alchemilla,NA
alchemilla_aphanes,NA
alchemilla_cf_a_glabra,NA
alchemilla_group,NA
alchemilla_pentaphyllea,NA
alchemilla_pentaphyllea_type,NA
alchemilla_type,NA
alkanna,NA
allium,NA
allium_suaveolens,NA
allium_type,NA
allium_ursinum_type,NA
allium_vineale_type,NA
alnus,NA
alnus_cf_a_glutinosa,NA
alnus_cf_a_suaveolens,NA
alnus_cf_a_viridis,NA
alnus_corroded,NA
alnus_glutinosa,NA
alnus_glutinosa_a_incana,NA
alnus_glutinosa_type,NA
alnus_incana,NA
alnus_incana_type,NA
alnus_shrub_pale_shallow_pores,NA
alnus_sp,NA
alnus_subg_alnobetula,NA
alnus_tree_robust_deep_pores,NA
alnus_undiff,NA
alnus_viridis,NA
alnus_viridis_subsp_suaveolens,NA
alnus_viridis_type,NA
althaea_officinalis,NA
amaranthaceae,NA
amaranthaceae_small,NA
amaranthaceae_type,NA
amaranthaceae_undiff,NA
amaranthus,NA
amaryllidaceae,NA
ambrosia,NA
ambrosia_type,NA
ambrosia_xanthium,NA
ammi,NA
ammi_majus,NA
ammi_type,NA
amygdaloideae,NA
anagallis,NA
anagallis_arvensis,NA
anagallis_arvensis_type,NA
anagallis_cf_a_arvensis,NA
anagallis_cf_a_tenella,NA
anagallis_tenella,NA
anagallis_tenella_type,NA
anagallis_type,NA
anarrhinum,NA
anarrhinum_bellidifolium,NA
anchusa,NA
anchusa_azurea,NA
anchusa_azurea_type,NA
anchusa_type,NA
andromeda,NA
andromeda_polifolia,NA
andromeda_type,NA
