taxon_name,level_1
abies,NA
acacia,NA
acantholimon,NA
acanthus,NA
acer,NA
aconitum_group,NA
aconitum_type,NA
adonis_aestivalis_type,NA
adonis_type,NA
adonis_vernalis,NA
aegilops,NA
aesculus,NA
agrostemma,NA
alchemilla_group,NA
alchemilla_type,NA
allium,NA
allium_type,NA
allium_ursinum_type,NA
allium_vineale_type,NA
alnus,NA
amaranthaceae,NA
amaranthaceae_broken,NA
amaranthaceae_crumpled,NA
anagallis_type,NA
anchusa,NA
anchusa_pulmonaria,NA
androsace_chamaejasme,NA
androsace_type,NA
anemone,NA
anemone_coronaria,NA
anemone_type,NA
anisosciadium_type,NA
anthemis_type,NA
apiaceae,NA
apium_type,NA
aquilegia_type,NA
arbutus,NA
arceuthobium,NA
arctium_jurinea,NA
armeria_limonium,NA
armeria_maritima_type,NA
armeria_type,NA
artemisia,NA
artemisia_herba_minus_alba_type,NA
artemisia_vulgaris_type,NA
arum,NA
asperula_type,NA
asphodelus,NA
asphodelus_type,NA
aster_type,NA
asteraceae,NA
asteraceae_undiff,NA
asteraceae_undiff_broken,NA
asteraceae_undiff_crumpled,NA
asteroideae,NA
astragalus_type,NA
atractylis_type,NA
atraphaxis,NA
atraphaxis_type,NA
atriplex_type,NA
avena_type,NA
ballota_type,NA
beta_type,NA
betula,NA
bistorta_officinalis,NA
bistorta_officinalis_type,NA
blackstonia_type,NA
bongardia,NA
boraginaceae,NA
brassica_type,NA
brassicaceae,NA
bryonia_type,NA
buglossoides_arvensis,NA
bunium_type,NA
bupleurum_type,NA
buxus,NA
calligonum,NA
calluna_type,NA
calystegia,NA
calystegia_type,NA
campanula,NA
campanula_type,NA
campanulaceae,NA
cannabis,NA
cannabis_type,NA
caprifoliaceae,NA
capsella_type,NA
carduoideae_type,NA
carduus_type,NA
carpesium_type,NA
carpinus,NA
carpinus_betulus,NA
carpinus_betulus_type,NA
carpinus_orientalis,NA
carpinus_type,NA
carthamus,NA
carthamus_type,NA
carya,NA
caryophyllaceae,NA
castanea,NA
castanea_sativa,NA
casuarina,NA
cedrus,NA
cedrus_broken,NA
cedrus_crumpled,NA
cedrus_degraded,NA
celtis,NA
centaurea,NA
centaurea_cyanus,NA
centaurea_cyanus_type,NA
centaurea_jacea,NA
centaurea_jacea_type,NA
centaurea_montana_type,NA
centaurea_nigra_type,NA
centaurea_scabiosa_type,NA
centaurea_solstitialis,NA
centaurea_solstitialis_type,NA
centaurea_type,NA
centaurea_undiff,NA
centranthus,NA
cephalaria,NA
cerastium,NA
cerastium_type,NA
ceratocephala,NA
ceratocephala_type,NA
ceratonia,NA
ceratonia_siliqua,NA
cercis,NA
cerinthe_type,NA
cf_abies,NA
cf_acantholimon,NA
cf_aconitum,NA
cf_adonis,NA
cf_astragalus_type,NA
cf_brassicaceae,NA
cf_carya,NA
cf_caucalis,NA
cf_loranthaceae,NA
cf_papaveraceae,NA
cf_phillyrea,NA
cf_plantago,NA
cf_populus,NA
cf_pterocarya_fraxinifolia,NA
cf_ranunculaceae,NA
cf_rhus,NA
cf_thymelaeaceae,NA
chelidonium_type,NA
chrozophora,NA
cichorieae,NA
cichorioideae,NA
cichorioideae_type,NA
cirsium,NA
cirsium_carduus_type,NA
cirsium_gundelia,NA
cirsium_type,NA
cistaceae,NA
cistus,NA
cistus_albidus_type,NA
cistus_type,NA
colchicum,NA
convolvulaceae,NA
convolvulus,NA
convolvulus_arvensis_type,NA
cornaceae_type,NA
cornus,NA
corylus,NA
cotoneaster,NA
cousinia,NA
crassulaceae,NA
crataegus,NA
crataegus_type,NA
cucumis_type,NA
cupressaceae,NA
cuscuta,NA
cyclamen,NA
cyperaceae,NA
cyperaceae_broken,NA
cyperaceae_corroded,NA
cyperaceae_crumpled,NA
cyperaceae_degraded,NA
cyperaceae_undiff,NA
daphne,NA
daphne_type,NA
datisca_cannabina,NA
delphinium_type,NA
digitalis,NA
dipsacoideae,NA
dipsacoideae_undiff,NA
dipsacus_cephalaria,NA
dipsacus_type,NA
dodonaea,NA
ebenus_type,NA
echinops,NA
echinops_type,NA
echium,NA
echium_type,NA
elaeagnus,NA
ephedra,NA
ephedra_distachya,NA
ephedra_distachya_type,NA
ephedra_fragilis,NA
ephedra_fragilis_type,NA
ephedra_intermedia_type,NA
ephedra_major_type,NA
epilobium,NA
epilobium_type,NA
epipactis,NA
eremurus,NA
erica_type,NA
ericaceae,NA
erodium,NA
erodium_type,NA
eryngium_type,NA
eucalyptus,NA
euphorbia,NA
euphorbiaceae,NA
euphrasia,NA
euphrasia_type,NA
fabaceae,NA
fabaceae_psilate,NA
fabaceae_reticulate,NA
fabaceae_scabrate,NA
fabaceae_undiff,NA
fagopyrum,NA
fagus,NA
fallopia_convolvulus_type,NA
ferula_type,NA
filago,NA
filago_type,NA
filipendula,NA
fraxinus,NA
fraxinus_excelsior,NA
fraxinus_excelsior_type,NA
fraxinus_ornus,NA
fraxinus_ornus_type,NA
fraxinus_syriaca,NA
fumana_type,NA
fumaria,NA
fumaria_type,NA
gagea_type,NA
galium,NA
galium_type,NA
genista_group,NA
genista_type,NA
gentiana,NA
gentiana_olivieri_type,NA
geranium,NA
glaucium,NA
gundelia_type,NA
gypsophila_type,NA
halothamnus_type,NA
hammada_type,NA
haplophyllum,NA
hedera,NA
hedysarum,NA
hedysarum_ebenus,NA
helianthemum,NA
helianthemum_type,NA
heliotropium,NA
heliotropium_type,NA
helleborus,NA
heracleum_type,NA
herniaria_type,NA
hippocrepis_type,NA
hippophae,NA
hippophae_rhamnoides,NA
hordeum_type,NA
humulus,NA
humulus_cannabis,NA
humulus_cannabis_type,NA
hypericum,NA
hypericum_hirtellum_var_assyriacum_type,NA
hypericum_perforatum_type,NA
hypericum_type,NA
ilex,NA
inula,NA
inula_type,NA
iridaceae,NA
iridaceae_liliaceae,NA
iris,NA
juglans,NA
juglans_regia,NA
juglans_type,NA
juniperus,NA
juniperus_type,NA
jurinea_type,NA
knautia,NA
lamiaceae,NA
lamium_album_type,NA
lathyrus_type,NA
laurus,NA
legousia_type,NA
leontice_leontopetalum,NA
leontice_type,NA
ligustrum,NA
ligustrum_type,NA
liliaceae,NA
liliaceae_sensu_lato,NA
liliaceae_undiff,NA
limonium_type,NA
limonium_vulgare,NA
linaria_type,NA
linum,NA
linum_austriacum_type,NA
linum_bienne_type,NA
linum_type,NA
linum_undiff,NA
lobelia,NA
lomelosia_argentea_type,NA
lomelosia_rotata_type,NA
lonicera,NA
loranthus,NA
loranthus_europaeus,NA
lotus_type,NA
lysimachia,NA
lysimachia_vulgaris_type,NA
lythrum,NA
lythrum_portula_type,NA
lythrum_salicaria_type,NA
lythrum_type,NA
malabaila,NA
malva,NA
malvaceae,NA
matricaria,NA
matricaria_type,NA
matthiola,NA
medicago,NA
medicago_sativa_type,NA
melampyrum,NA
melilotus,NA
mentha_type,NA
mercurialis,NA
mercurialis_annua,NA
mercurialis_perennis,NA
micranthes_nivalis_type,NA
moltkiopsis_type,NA
muscari,NA
muscari_type,NA
myosotis_type,NA
myrica,NA
myrtus,NA
nerium,NA
nigella,NA
nitraria,NA
noaea_type,NA
nonea,NA
nonea_type,NA
olea,NA
olea_europaea,NA
olea_type,NA
oleaceae,NA
oleaceae_broken,NA
oleaceae_crumpled,NA
oleaceae_obscured,NA
oleaceae_undiff,NA
onagraceae,NA
onobrychis_type,NA
ononis_type,NA
onopordum_type,NA
onosma_type,NA
ornithogalum_type,NA
orobanchaceae,NA
ostrya_carpinus_betulus_type,NA
ostrya_carpinus_orientalis,NA
ostrya_carpinus_type,NA
ostrya_corylus_type,NA
oxalis,NA
oxalis_stricta_type,NA
paliurus,NA
papaver,NA
papaver_argemone,NA
papaver_rhoeas_type,NA
papaver_type,NA
papaveraceae,NA
parnassia_palustris,NA
paronychia_type,NA
parrotia_persica,NA
pedicularis,NA
persicaria_amphibia,NA
persicaria_amphibia_type,NA
persicaria_maculosa_type,NA
phacelia,NA
phillyrea,NA
phillyrea_type,NA
phyteuma_type,NA
picea,NA
pimpinella_type,NA
pinaceae,NA
pinaceae_broken,NA
pinaceae_corroded,NA
pinaceae_crumpled,NA
pinaceae_degraded,NA
pinaceae_obscured,NA
pinguicula,NA
pinus,NA
pinus_broken,NA
pinus_corroded,NA
pinus_crumpled,NA
pinus_degraded,NA
pinus_fragmented,NA
pistacia,NA
pistacia_atlantica,NA
pistacia_palaestina,NA
plantaginaceae,NA
plantago,NA
plantago_coronopus,NA
plantago_coronopus_type,NA
plantago_indeterminata,NA
plantago_lanceolata,NA
plantago_lanceolata_type,NA
plantago_major,NA
plantago_major_p_media,NA
plantago_major_p_media_type,NA
plantago_major_type,NA
plantago_maritima_type,NA
plantago_media_type,NA
plantago_ovata_type,NA
plantago_tenuiflora_type,NA
plantago_undiff,NA
platanus,NA
platanus_orientalis,NA
plumbaginaceae,NA
poaceae,NA
poaceae_bigger_than_37_mu_m,NA
poaceae_broken,NA
poaceae_cerealia,NA
poaceae_cerealia_type,NA
poaceae_cerealia_type_broken,NA
poaceae_cerealia_type_corroded,NA
poaceae_cerealia_type_crumpled,NA
poaceae_cerealia_undiff,NA
poaceae_corroded,NA
poaceae_crumpled,NA
poaceae_degraded,NA
poaceae_undiff,NA
polycnemum,NA
polygala,NA
polygalaceae,NA
polygonaceae,NA
polygonum,NA
polygonum_aviculare,NA
polygonum_aviculare_bistorta_officinalis,NA
polygonum_aviculare_type,NA
polygonum_indeterminata,NA
polygonum_oxyspermum,NA
polygonum_sensu_lato_undiff,NA
polygonum_type,NA
populus,NA
potentilla,NA
potentilla_micrantha_type,NA
potentilla_type,NA
poterium_sanguisorba,NA
primula_algida,NA
primulaceae,NA
prosopis,NA
prunella_type,NA
prunus,NA
prunus_type,NA
psylliostachys,NA
psylliostachys_spicata_type,NA
pterocarya,NA
pterocarya_fraxinifolia,NA
pteropyrum,NA
pteropyrum_type,NA
pulmonaria_type,NA
quercus,NA
quercus_cerris,NA
quercus_cerris_type,NA
quercus_coccifera,NA
quercus_coccifera_type,NA
quercus_coccifera_type_broken,NA
quercus_coccifera_type_corroded,NA
quercus_coccifera_type_crumpled,NA
quercus_deciduous,NA
quercus_evergreen,NA
quercus_ilex,NA
quercus_ilex_q_coccifera_type,NA
quercus_ilex_type,NA
quercus_indet,NA
quercus_ithaburensis,NA
quercus_pubescens_q_robur_type,NA
quercus_undiff,NA
quercus_undiff_broken,NA
quercus_undiff_corroded,NA
quercus_undiff_crumpled,NA
quercus_undiff_degraded,NA
quercus_undiff_obscured,NA
ranunculaceae,NA
ranunculus,NA
ranunculus_acris_type,NA
ranunculus_arvensis_type,NA
ranunculus_asiaticus_type,NA
ranunculus_lanuginosus_type,NA
ranunculus_muricatus_type,NA
ranunculus_repens_type,NA
ranunculus_sceleratus_type,NA
ranunculus_sect_batrachium_type,NA
ranunculus_type,NA
ranunculus_undiff,NA
ranunculus_villosus_subsp_constantinopolitanus_type,NA
reseda_lutea_type,NA
reseda_type,NA
rhamnaceae,NA
rhamnus,NA
rhamnus_type,NA
rheum,NA
rheum_ribes,NA
rhinanthus_group,NA
rhinanthus_type,NA
rhododendron,NA
rhus,NA
ricinus,NA
rosa_type,NA
rosaceae,NA
rosaceae_undiff,NA
rubiaceae,NA
rubiaceae_hexacolpate,NA
rubus,NA
rumex,NA
rumex_acetosa,NA
rumex_acetosa_type,NA
rumex_acetosella,NA
rumex_alpinus_type,NA
rumex_aquaticus_type,NA
rumex_crispus_type,NA
rumex_cyprius_type,NA
rumex_hydrolapathum,NA
rumex_patientia_type,NA
rumex_type,NA
rumex_undiff,NA
sagina,NA
sagina_type,NA
salix,NA
salix_type,NA
salvia,NA
salvia_type,NA
salvia_verticillata,NA
sambucus,NA
sambucus_ebulus,NA
sambucus_nigra_type,NA
sambucus_racemosa_type,NA
sanguisorba,NA
sanguisorba_minor_type,NA
sanguisorba_officinalis,NA
sanguisorba_type,NA
sanicula,NA
sarcopoterium,NA
sarcopoterium_spinosum_poterium_sanguisorba,NA
saussurea_type,NA
saxifraga,NA
saxifraga_oppositifolia,NA
scabiosa,NA
scabiosa_columbaria_type,NA
scabiosa_type,NA
scilla_type,NA
scorzonera_type,NA
scrophularia_verbascum,NA
scrophulariaceae,NA
secale,NA
secale_type,NA
sedum_type,NA
senecio,NA
senecio_type,NA
serratula_type,NA
silene,NA
silene_type,NA
sisyrinchium,NA
sisyrinchium_type,NA
solanaceae,NA
solanum,NA
solanum_nigrum_type,NA
sorbus,NA
sorbus_group,NA
sorbus_type,NA
spergularia_type,NA
stachys_type,NA
stellaria,NA
styrax,NA
styrax_type,NA
symphytum,NA
tamarix,NA
taxus,NA
teucrium,NA
thalictrum,NA
thalictrum_type,NA
theligonum,NA
thesium,NA
thymelaea,NA
thymelaeaceae,NA
thymus_mentha,NA
thymus_type,NA
tilia,NA
tribulus,NA
trifolium,NA
trifolium_type,NA
triticum_type,NA
tulipa_type,NA
turgenia_type,NA
ulmus,NA
ulmus_zelkova,NA
urtica,NA
urtica_dioica_type,NA
urtica_pilulifera,NA
urtica_pilulifera_type,NA
urtica_type,NA
urticaceae,NA
urticaceae_moraceae,NA
vaccinium_type,NA
valeriana,NA
valeriana_dioica,NA
valeriana_officinalis_type,NA
valerianella,NA
valerianella_type,NA
valerianoideae,NA
veratrum_type,NA
verbena,NA
veronica,NA
veronica_type,NA
