taxon_name,level_1
abies,NA
abuta,NA
abuta_racemosa,NA
acacia,NA
acaena,NA
acaena_magellanica,NA
acaena_tenera,NA
acaena_type,NA
acalypha,NA
acalypha_diporate,NA
acalypha_pentaporate,NA
acalypha_tetraporate,NA
acalypha_triporate,NA
acalypha_type_1,NA
acalypha_type_2,NA
acalypha_undiff,NA
acanthaceae,NA
acanthaceae_undiff,NA
acer,NA
achatocarpus,NA
aciotis,NA
acnistus,NA
actinostemon_concolor,NA
actinostemon_euphorbia,NA
adesmia,NA
aechmea,NA
aegiphila,NA
aextoxicon_punctatum,NA
aff_astronium,NA
aff_casuarina,NA
aff_colubrina,NA
aff_corylus,NA
aff_dalechampia,NA
aff_fissicalyx,NA
aff_gaylussacia,NA
aff_malvaceae,NA
aff_melanoxylon,NA
aff_miconia,NA
aff_posoqueria,NA
aff_trichilia,NA
aff_triumfetta,NA
agavoideae,NA
alchornea,NA
alchornea_conceveibum,NA
alchornea_didymopanax,NA
alchornea_type,NA
alchornea_type_1,NA
alchornea_type_2,NA
alchornea_type_3,NA
alchornea_type_4,NA
alchornea_type_6,NA
alibertia_amaioua,NA
allophylus,NA
alnus,NA
alopecurus_magellanicus,NA
alseis,NA
alstroemeria,NA
alternanthera,NA
alternanthera_sessilis,NA
alternanthera_type,NA
alternanthera_type_1,NA
alternanthera_type_ii,NA
amaioua,NA
amaranthaceae,NA
amaranthaceae_sensu_stricto,NA
amaranthaceae_small,NA
amaranthaceae_type_1,NA
amaranthaceae_type_i,NA
amaranthaceae_type_ii,NA
amaranthaceae_undiff,NA
amaranthus,NA
amaranthus_type,NA
amaranthus_undiff,NA
amaryllidaceae,NA
ambrosia,NA
ambrosia_type,NA
amorpha,NA
ampelocera,NA
amyris,NA
anacardiaceae,NA
anacardiaceae_undiff,NA
anacardium,NA
anacardium_type,NA
anadenanthera,NA
anadenanthera_type_1,NA
anadenanthera_type_2,NA
anastraphia_northropiana,NA
andira_type,NA
anemone,NA
annona,NA
annona_type,NA
annona_type_1,NA
annona_type_2,NA
annonaceae_cf_annona,NA
anthodon,NA
anthurium,NA
antidaphne,NA
antigonon,NA
antirhea,NA
antirhea_myrtifolia,NA
aphelandra,NA
aphelandra_type,NA
aphelandra_type_1,NA
aphelandra_type_2,NA
apiaceae,NA
apiaceae_large,NA
apiaceae_type_2,NA
apiaceae_type_i,NA
apiaceae_type_ii,NA
apiaceae_undiff,NA
apium,NA
apocynaceae,NA
apocynaceae_type_a,NA
apocynaceae_type_b,NA
apocynaceae_type_c,NA
apocynaceae_undiff,NA
apodasmia,NA
apuleia_type,NA
araceae,NA
araceae_type_1,NA
araceae_type_2,NA
araceae_type_3,NA
aralia,NA
araliaceae,NA
araliaceae_type_1,NA
araliaceae_undiff,NA
araucaria,NA
araucaria_angustifolia,NA
arceuthobium,NA
arcytophyllum,NA
ardisia,NA
arecaceae,NA
arecaceae_bromeliaceae,NA
arecaceae_monocolpate,NA
arecaceae_tricolpate,NA
arecaceae_type,NA
arecaceae_type_1,NA
arecaceae_type_2,NA
arecaceae_type_3,NA
arecaceae_type_a,NA
arecaceae_type_b,NA
arecaceae_type_c,NA
arecaceae_undiff,NA
arenaria,NA
aristolochia,NA
aristotelia,NA
aristotelia_chilensis,NA
arjona,NA
armeria,NA
armeria_type,NA
arrabidaea,NA
arrabidaea_type_2,NA
artemisia,NA
artemisia_gochnatia,NA
artemisia_type,NA
astelia_pumila,NA
asteraceae,NA
asteraceae_cf_ambrosia,NA
asteraceae_cf_perezia,NA
asteraceae_high_spine,NA
asteraceae_large,NA
asteraceae_low_spine,NA
asteraceae_type_1,NA
asteraceae_undiff,NA
asterales,NA
asteroideae,NA
asteroideae_high_spine,NA
asteroideae_long_spine,NA
asteroideae_low_spine,NA
asteroideae_short_spine,NA
asteroideae_type_i,NA
asteroideae_type_ii,NA
asteroideae_undiff,NA
astrocaryum,NA
astronium,NA
astronium_fraxinifolium_type_3,NA
astronium_fraxinifolium_type_5,NA
attalea,NA
