taxon_name,level_1
abies,NA
acer,NA
achillea_type,NA
aconitum,NA
aegopodium_podagraria,NA
aesculus,NA
alchemilla_type,NA
allium,NA
allium_type,NA
alnus,NA
alnus_glutinosa,NA
alnus_glutinosa_type,NA
alnus_subg_alnobetula,NA
alnus_undiff,NA
alnus_viridis,NA
amaranthaceae,NA
amaranthaceae_type,NA
amygdaloideae,NA
anemone_nemorosa_type,NA
anemone_sect_pulsatilla,NA
angiospermae_undiff_herbs,NA
anthericum,NA
anthriscus_cerefolium,NA
anthriscus_sylvestris_type,NA
anthyllis,NA
apiaceae,NA
apiaceae_undiff,NA
apium,NA
araliaceae,NA
arctium,NA
armeria,NA
artemisia,NA
aruncus_type,NA
aster,NA
aster_type,NA
asteraceae,NA
asteraceae_undiff,NA
asteroideae,NA
asteroideae_undiff,NA
astragalus_alpinus_type,NA
astragalus_onobrychis_type,NA
astrantia_type,NA
atraphaxis,NA
bartsia_type,NA
berberis,NA
betula,NA
betula_sect_apterocaryon,NA
betula_sect_betula,NA
betula_subg_betula,NA
bidens_type,NA
bistorta,NA
bistorta_officinalis,NA
boraginaceae,NA
brassicaceae,NA
bupleurum,NA
bupleurum_type,NA
buxus,NA
calendula,NA
calligonum,NA
calluna_vulgaris,NA
caltha_type,NA
camellia,NA
campanula,NA
campanulaceae,NA
cannabis_sativa,NA
carduoideae,NA
carduus,NA
carex,NA
carpinus,NA
carpinus_betulus,NA
carya,NA
caryophyllaceae,NA
caryophyllaceae_undiff,NA
castanea,NA
castanea_castanopsis,NA
castanea_sativa,NA
castanopsis,NA
cedrus,NA
celtis_aphananthe,NA
celtis_australis,NA
centaurea,NA
centaurea_cyanus,NA
centaurea_montana,NA
centaurea_nigra_type,NA
centaurea_scabiosa,NA
cephalaria,NA
cerastium_arvense_type,NA
cerastium_cerastoides_type,NA
cerinthe,NA
chaerophyllum_hirsutum_type,NA
cichorioideae,NA
cicuta_virosa,NA
cirsium,NA
clematis_type,NA
consolida_type,NA
convolvulus,NA
coptis,NA
cornus,NA
cornus_mas,NA
cornus_sanguinea,NA
corydalis,NA
corylus,NA
corylus_avellana,NA
cousinia,NA
crataegus_type,NA
cryptomeria,NA
cupressaceae,NA
cupressaceae_taxaceae_undiff,NA
cupressaceae_undiff,NA
cuscuta,NA
cynoglossum_officinale_type,NA
cyperaceae,NA
cyperaceae_undiff,NA
daucus_carota,NA
dianthus_superbus_type,NA
digitalis_type,NA
dipsacoideae,NA
dipsacus,NA
dryas_octopetala,NA
echinops,NA
echium,NA
elaeagnaceae,NA
elaeagnus,NA
elsholtzia,NA
ephedra,NA
ephedra_distachya_type,NA
ephedra_fragilis_type,NA
epilobium,NA
eremurus,NA
ericaceae,NA
eryngium,NA
euonymus,NA
euphorbia,NA
euphorbiaceae,NA
fabaceae,NA
faboideae,NA
fagopyrum,NA
fagus,NA
falcaria_type,NA
filipendula,NA
frangula_alnus,NA
fraxinus,NA
fraxinus_excelsior,NA
galium,NA
genista_type,NA
gentiana,NA
gentiana_pneumonanthe_type,NA
gentianaceae,NA
geraniaceae,NA
geranium,NA
geum,NA
geum_type,NA
gnaphalium_type,NA
gypsophila_repens_type,NA
haloragis,NA
hedera_helix,NA
helianthemum,NA
heliotropium,NA
helleborus,NA
heloniopsis,NA
heracleum,NA
hippophae,NA
hippophae_rhamnoides,NA
humulus,NA
humulus_lupulus,NA
humulus_type,NA
hyoscyamus,NA
hypericum_perforatum_type,NA
ilex,NA
ilex_aquifolium,NA
impatiens,NA
jasione,NA
juglans,NA
juglans_pterocarya,NA
juniperus,NA
koenigia_alpina,NA
lamiaceae,NA
lamiaceae_hexacolpate,NA
lamiaceae_tricolpate,NA
lamiaceae_undiff,NA
larix,NA
larix_gmelinii,NA
laserpitium_latifolium_type,NA
ligusticum_mutellina,NA
ligustrum,NA
liliaceae,NA
liliaceae_type,NA
linum_catharticum_type,NA
liquidambar,NA
lithospermum_officinale,NA
lonicera,NA
lotus_type,NA
luzula,NA
lysichiton,NA
lysimachia_vulgaris_type,NA
lythrum,NA
lythrum_salicaria,NA
malinae,NA
melampyrum,NA
mentha_type,NA
micranthes_stellaris_type,NA
minuartia_rubra_type,NA
moraceae,NA
morus,NA
morus_alba_type,NA
myrica,NA
nitraria,NA
olea,NA
onagraceae,NA
ornithogalum_type,NA
ostrya_type,NA
oxalis,NA
papaver_rhoeas_type,NA
papaveraceae,NA
patrinia,NA
pedicularis_palustris_type,NA
persicaria,NA
persicaria_maculosa,NA
peucedanum_type,NA
phellodendron,NA
phyteuma,NA
picea,NA
picea_obovata,NA
pimpinella_anisum,NA
pimpinella_major_type,NA
pinaceae,NA
pinguicula,NA
pinus,NA
pinus_sibirica,NA
pinus_subg_pinus,NA
pinus_subg_strobus,NA
pinus_sylvestris,NA
pinus_undiff,NA
pistacia,NA
plantaginaceae,NA
plantago,NA
plantago_alpina_type,NA
plantago_lanceolata,NA
plantago_lanceolata_type,NA
plantago_major,NA
plantago_maritima,NA
plantago_media,NA
plantago_rhizoxylon,NA
plantago_undiff,NA
plantago_uniflora,NA
platanus,NA
platycarya,NA
plumbaginaceae,NA
poaceae,NA
poaceae_bigger_than_35_mu_m,NA
poaceae_bigger_than_37_mu_m,NA
poaceae_cerealia,NA
poaceae_smaller_than_35_mu_m,NA
poaceae_smaller_than_37_mu_m,NA
poaceae_smaller_than_40_mu_m,NA
polygalaceae,NA
polygonaceae,NA
polygonaceae_undiff,NA
polygonum,NA
polygonum_aviculare,NA
polygonum_aviculare_bistorta_officinalis,NA
populus,NA
potentilla_type,NA
primula_farinosa_type,NA
primula_farinosa_type_large,NA
primula_hirsuta_type,NA
primulaceae,NA
prunus,NA
prunus_type,NA
pteranthus,NA
pterocarya,NA
pterocarya_fraxinifolia,NA
pteropyrum,NA
pulmonaria_type,NA
pyrola,NA
